concept_id,name,datatype_id,
149928,Acute Adenoviral Encephalitis,4,
149929,Acute Actinic Otitis Externa,4,
149930,Acute Abscess of Sphenoidal Sinus,4,
149931,Acute Abscess of Nasal Sinus,4,
149932,Acute Abscess of Maxillary Sinus,4,
149933,Acute Abscess of Frontal Sinus,4,
149934,Acute Abscess of Face,4,
149935,Acute Abscess of Ethmoidal Sinus,4,
149936,Acute Abscess of Breast,4,
149937,Acute Abscess of Areola,4,
149938,Acute Abdomen,4,
149939,Active Rheumatic Fever,4,
149941,Active Infantile Autism,4,
149942,Active Disintegrative Psychoses,4,
149943,Actinomycotic Mycetoma,4,
149944,Actinomycotic Meningitis,4,
149945,Actinomycotic Madura Foot,4,
149946,Actinomycotic Infection,4,
149947,Actinic Reticuloid,4,
149948,Summer Prurigo of Hutchinson,4,
149949,Actinic Keratosis,4,
149950,Actinic Granuloma,4,
149951,Actinic Dermatitis,4,
149952,Actinic Cheilitis,4,
149953,ACTH Hypersecretion,4,
149954,Acrophobia,4,
149955,Acroparaesthesia,4,
149956,Acromioclavicular Joint Pain,4,
149957,Acromegaly,4,
149958,Acrokeratosis Verruciformis of Hopf,4,
149959,Acrokeratosis,4,
149960,Acroerythrokeratoderma,4,
149961,Acrodysostosis,4,
149962,Acrodynia due to Mercury,4,
149963,Acrodermatitis Continua,4,
149964,Acrodermatitis Atrophicans Chronica,4,
149965,Acrodermatitis,4,
149966,Acrocyanosis,4,
149967,Acrocephaly,4,
149968,Acrocephalosyndactyly (Pfeiffer),4,
149969,Acraniate Monster,4,
149970,Acral Lentiginous Melanoma,4,
149971,Acquired Von Willebrand's Disease,4,
149972,Acquired Vocal Cord Palsy,4,
149973,Acquired Varus Deformity of Wrist,4,
149974,Acquired Valgus Deformity of Wrist,4,
149975,Acquired Vaginal Enterocele,4,
149976,Acquired Unequal Leg Length,4,
149977,Acquired Trigger Finger,4,
149978,Acquired Traction Diverticulum of Esophagus,4,
149979,Acquired Tracheal Collapse,4,
149980,Acquired Thrombocytopaenia,4,
149981,Acquired Telangiectasia of Small and/or Large Intestines,4,
149983,Acquired Syphilis - Early Latent,4,
149984,Acquired Syphilis,4,
149985,Acquired Supradiaphragmatic Diverticulum of Esophagus,4,
149986,Acquired Stomatocytosis,4,
149987,Acquired Stenosis of Vagina Affecting Pregnancy,4,
149988,Acquired Stenosis of Nasolacrimal Duct,4,
149989,Acquired Stenosis of External Ear Canal Secondary to Trauma,4,
149990,Acquired Stenosis of External Ear Canal Secondary to Surgery,4,
149991,Acquired Stenosis of External Ear Canal Secondary to Inflammation,4,
149992,Acquired Stenosis of External Ear Canal,4,
149993,Acquired Stenosis of Bladder Neck,4,
149994,Acquired Stenosis,4,
149995,Acquired Stammering,4,
149996,Acquired Spondylolysis,4,
149997,Acquired Spondylolisthesis,4,
149998,Acquired Spastic Flat Foot,4,
149999,Acquired Short Achilles Tendon,4,
150000,Acquired Scoliosis,4,
150001,Acquired Pyloric Stricture,4,
150002,Acquired Pulsion Diverticulum of Esophagus,4,
150003,Acquired Progressive Kinking of Hair,4,
150004,Acquired Postural Lordosis,4,
150005,Acquired Postural Kyphosis,4,
150006,Acquired Portal-Systemic Shunt,4,
150007,Acquired Polycystic Kidney Disease,4,
150008,Acquired Poliosis Circumscripta,4,
150009,Acquired Platelet Function Disorder,4,
150010,Acquired Pharyngoesophageal Diverticulum,4,
150011,Acquired Pes,4,
150012,Acquired Pendular Nystagmus,4,
150013,Acquired Pelvic Enterocele,4,
150014,Acquired Pectus Carinatum,4,
150015,Acquired Partial Lipodystrophy,4,
150016,Acquired Pancytopenia,4,
150017,Acquired Obstructive Hydrocephalus,4,
150018,Acquired Obstruction of Pylorus,4,
150019,Acquired Nonhypertrophic Constriction of Pylorus,4,
150020,Acquired Night Blindness,4,
150021,Acquired Nephrogenic Diabetes Insipidus,4,
150023,Acquired Multiple Hemangiomatosis,4,
150024,Acquired Monosaccharide Malabsorption,4,
150025,Acquired Methaemoglobinuria,4,
150026,Acquired Megaduodenum,4,
150027,Acquired Megacolon in Children,4,
150028,Acquired Megacolon in Adults,4,
150029,Acquired Lactase Deficiency,4,
150030,Acquired Keratoderma,4,
150031,Acquired Immune Deficiency Syndrome-Related Complex,4,
150032,Acquired Ichthyosis,4,
150033,Acquired Hypoprothrombinemia,4,
150034,Acquired Hypertrophic Pyloric Stenosis,4,
150035,Acquired Hyperbilirubinemia,4,
150036,Acquired Heterochromia of Iris,4,
150037,Acquired Haemolytic Anaemia,4,
150038,Acquired Heinz Body Anaemia,4,
150039,"Acquired Hammer Toe, Other than Great Toe",4,
150040,Acquired Hallux Varus,4,
150041,Acquired Hallux Valgus,4,
150042,Acquired hallux rigidus,4,
150043,Acquired Genu Varum,4,
150044,Acquired Genu Valgum and Varum,4,
150045,Acquired Genu Valgum,4,
150046,Acquired Genu Recurvatum,4,
150047,Acquired Generalized Lipodystrophy,4,
150048,Acquired Flexible Flat Foot,4,
150049,Acquired Factor XIII Deficiency Disease,4,
150050,Acquired Factor XII Deficiency Disease,4,
150051,Acquired Factor XI Deficiency Disease,4,
150052,Acquired Factor X Deficiency Disease,4,
150053,Acquired Factor VIII Deficiency Disease,4,
150054,Acquired Factor VII Deficiency Disease,4,
150055,Acquired Factor V Deficiency Disease,4,
150056,Acquired Factor IX Deficiency Disease,4,
150058,Acquired Esophagocele,4,
150059,Acquired Equinus Deformity of Foot,4,
150060,Acquired Equinovarus Deformity,4,
150062,Acquired Epidermolysis Bullosa,4,
150064,Acquired Diverticulum of Esophagus,4,
150065,Acquired Diverticulum of Bladder,4,
150066,Acquired Deviated Nasal Septum,4,
150067,Acquired Deformity of Wrist,4,
150069,Acquired Deformity of the Abdomen,4,
150070,Acquired Deformity of Spine,4,
150071,Acquired Deformity of Shoulder,4,
150072,Acquired Deformity of Rib,4,
150073,Acquired Deformity of Pinna,4,
150074,Acquired Deformity of Pelvis,4,
150076,Acquired Deformity of Nose,4,
150077,Acquired Deformity of Neck,4,
150078,Acquired Deformity of Leg,4,
150079,Acquired Deformity of Knee,4,
150080,Acquired Deformity of Joint of Foot,4,
150081,Acquired Deformity of Hand,4,
150082,Acquired Deformity of Elbow,4,
150083,Acquired Deformity of Clavicle,4,
150084,Acquired Deformity of Chest,4,
150085,Acquired Deformity of Calcaneus,4,
150087,Acquired Cyst of Canal of Nuck,4,
150088,Acquired Curvature of Spine,4,
150089,Acquired Cubitus Varus,4,
150090,Acquired Cubitus Valgus,4,
150091,Acquired Coxa Vara,4,
150092,Acquired Coxa Valga,4,
150093,Acquired Contracture of Bladder Neck,4,
150094,Acquired Coagulation Factor Inhibitor Disorder,4,
150095,Acquired Coagulation Factor Deficiency,4,
150096,Acquired Clubhand,4,
150097,Acquired Claw Hand,4,
150098,Acquired Claw Foot,4,
150099,Acquired Chest and Rib Deformity,4,
150100,"Steatorrhea, Idiopathic, Adult",4,
150101,Acquired Cavus Deformity of Foot,4,
150102,Acquired Cavovarus Deformity of Foot,4,
150103,Acquired Bronchopleural Fistula,4,
150104,Acquired Bronchesophageal Fistula,4,
150105,Acquired Blindness,4,
150106,Acquired Bladder Neck Obstruction,4,
150107,Acquired Benign Adrenal Androgenic Overactivity,4,
150108,Acquired Atrophy of the Ovary and Fallopian Tube,4,
150109,Acquired Atrophy of the Fallopian Tube,4,
150110,Acquired Atrophy of Ovary,4,
150111,Acquired Arteriovenous Fistula of Liver,4,
150112,Acquired Arteriovenous Fistula of Heart,4,
150113,Acquired Ape Hand,4,
150114,Acquired Absence of Eye,4,
150115,Acquired Ankyloblepharon,4,
150116,Acquired Anal Stenosis,4,
150117,Acquired Adrenogenital Syndrome,4,
150118,Acquired Acrodermatitis Enteropathica,4,
150119,Acquired Acanthosis Nigricans,4,
150120,Acquired Absence of Teeth,4,
150121,Acoustic Neuroma,4,
150122,Acoustic Neuritis,4,
150123,Aconitum Species Poisoning,4,
150124,Acneiform Eruptions,4,
150125,Acneiform Drug Eruption,4,
150126,Acne Vulgaris,4,
150127,Acne Venenata,4,
150128,Acne Varioliformis,4,
150129,"Acne Rosacea, Papular Type",4,
150130,"Acne Rosacea, Glandular Hyperplastic Type",4,
150131,"Acne Rosacea, Erythematous Telangiectatic Type",4,
150132,Acne of External Chemical Origin,4,
150133,Acne Necrotica Miliaris,4,
150134,Acne Mechanica,4,
150135,Acne Keloidalis,4,
150136,Acne Keloid,4,
150137,Acne Indurata,4,
150138,Acne Fulminans,4,
150139,Acne Estivalis,4,
150140,Acne Detergicans,4,
150141,Acne Cosmetica,4,
150142,Acne Conglobata,4,
150143,Acne Atrophica,4,
150144,ACNE,4,
150145,Acladiosis,4,
150146,Aciduria,4,
150147,Acidotic Hyperventilation,4,
150148,Acidosis,4,
150149,Acidifying Agent Poisoning,4,
150150,Acidaemia,4,
150151,Acid Phosphatase Deficiency,4,
150152,Acid Chemical Burn of Cornea and/or Conjunctival Sac,4,
150153,Achylia Gastrica,4,
150154,Achromotrichia,4,
150155,Achromobacter Pneumonia,4,
150156,Achromic Skin Lesions of Pinta,4,
150157,Achromic and Hyperchromic Skin Lesions of Pinta,4,
150158,Achromia of Skin,4,
150159,Achondroplasia,4,
150160,"Achondrogenesis, Type II",4,
150161,"Achondrogenesis, Type IB",4,
150162,"Achondrogenesis, Type IA",4,
150163,Achondrogenesis,4,
150164,Acholic Stool,4,
150165,Achlorhydric Anemia,4,
150166,Achlorhydria,4,
150167,Aching Pain,4,
150168,Achillodynia,4,
150169,Achilles Tendinitis,4,
150170,Achilles Bursitis,4,
150171,Acheiropodia,4,
150172,Achard-Thiers Syndrome,4,
150173,Achalasia of Esophagus,4,
150174,Acetylcysteine Overdose,4,
150175,Acetyl-CoA Carboxylase Deficiency,4,
150176,Acetylcholine Overdose,4,
150177,Acetonuria,4,
150178,Acetonaemia,4,
150179,Acetohexamide Overdose,4,
150180,Acetazolamide Overdose,4,
150181,Acetazolamide Causing Adverse Effect in Therapeutic Use,4,
150182,Acetanilide Poisoning,4,
150183,Acetaminophen Overdose,4,
150184,Acephalorachia,4,
150185,Acephalocheiria,4,
150186,Accretion on Teeth,4,
150187,Accommodative Strabismus,4,
150188,Accommodative Inertia,4,
150189,Accommodative Fatigue,4,
150190,Accommodative Esotropia,4,
150191,Accommodative Asthenopia,4,
150193,Accidents due to Travel and Motion,4,
150194,Accidents due to Residence or Prolonged Visit at High Altitude,4,
150196,Accidents due to Excessive Heat,4,
150197,"Accidents Caused by Prime Movers, except Electrical Motors",4,
150198,Accidents Caused by Powered Household Appliances and Implements,4,
150199,"Accidents Caused by Knives, Swords and Daggers",4,
150200,"Accident Caused by Hot Liquids and Vapors, Including Steam",4,
150202,Accidentally Struck by Falling Object,4,
150204,Accidentally Knocked Down While Boxing,4,
150205,Accidentally Hit by Object or Person in Running Water,4,
150206,Accidentally Caught in or between Objects,4,
150207,Accidental Puncture and/or Laceration During a Procedure on an Organ,4,
150208,Accidental Puncture and/or Laceration During a Procedure on a Nerve,4,
150209,Accidental Puncture and/or Laceration During a Procedure on a Blood Vessel,4,
150210,Accidental Puncture and/or Laceration During a Procedure,4,
150211,Accidental Poisoning with Ethyl Alcohol,4,
150212,Accidental Poisoning by Shellfish,4,
150215,Accidental Poisoning from Mushrooms and Other Fungi,4,
150216,Accidental Poisoning by Meat,4,
150218,Accidental Poisoning from Berries and Seeds,4,
150219,Accidental Poisoning by Wood Alcohol,4,
150220,"Accidental Poisoning by Water, Mineral and Uric Acid Metabolism Drugs",4,
150221,Accidental Poisoning by Tear Gas,4,
150222,Accidental Poisoning by Synthetic Detergents and Shampoos,4,
150223,Accidental Poisoning by Sulfur Dioxide,4,
150225,Accidental Poisoning by Soap Products,4,
150226,Accidental Poisoning by Salicylates,4,
150227,Accidental Poisoning by Rodenticides,4,
150229,Accidental Poisoning by Pyrazole Derivatives,4,
150231,Accidental Poisoning by Psychostimulants,4,
150232,Accidental Poisoning by Primarily Systemic Agents,4,
150233,Accidental Poisoning by Polishes,4,
150234,Accidental Poisoning by Piped Natural Gas,4,
150235,Accidental Poisoning by Phosphine,4,
150236,Accidental Poisoning by Phenothiazine-Based Tranquilizers,4,
150237,Accidental Poisoning by Petroleum Solids,4,
150239,Accidental Poisoning by Paraldehyde,4,
150255,Accidental Poisoning by Nitrogen Oxides,4,
150256,Accidental Poisoning by Motor Vehicle Exhaust Gas,4,
150257,Accidental Poisoning by Mixtures of Insecticides,4,
150259,Accidental Poisoning by Methyl Alcohol,4,
150260,Accidental Poisoning by Methaqualone Compounds,4,
150261,Accidental Poisoning by Methadone,4,
150262,Accidental Poisoning by Mercury and Its Compounds and Fumes,4,
150263,Accidental Poisoning by Lubricating Oils,4,
150265,Accidental Poisoning by Local Anaesthetic,4,
150266,Accidental Poisoning by Liquefied Petroleum Gas Distributed in Mobile Containers,4,
150267,Accidental Poisoning by Lead Paints,4,
150268,Accidental Poisoning by Lead and Its Compounds and Fumes,4,
150269,Accidental Poisoning by Isopropyl Alcohol,4,
150270,Accidental Poisoning by Isopropanol,4,
150271,Accidental Poisoning by Insecticides of Organophosphorus Compounds,4,
150272,Accidental Poisoning by Insecticides of Organochlorine Compounds,4,
150273,Accidental Poisoning by Hormones and Synthetic Substitutes,4,
150274,Accidental Poisoning by Heroin,4,
150275,Accidental Poisoning by Herbicides,4,
150276,Accidental Poisoning by Hallucinogens,4,
150277,Accidental Poisoning by Glutethimide Group,4,
150278,Accidental Poisoning by Glues and Adhesives,4,
150279,Accidental Poisoning by Fusel Oil,4,
150280,Accidental Poisoning by Fungicides,4,
150281,Accidental Poisoning by Fumigants,4,
150282,Accidental Poisoning by Freon,4,
150283,Accidental Poisoning from Unspecified Foodstuff or Poisonous Plant,4,
150284,"Accidental Poisoning by Drugs Primarily Affecting Skin, Mucous Membrane, Ophthalmological, Otorhinolaryngological and Dental Drugs",4,
150285,Accidental Poisoning by Drugs Primarily Acting on the Smooth and Skeletal Muscles and Respiratory System,4,
150286,Accidental Poisoning by Drugs Affecting Blood Constituents,4,
150287,Accidental Poisoning by Disinfectants,4,
150288,Accidental Poisoning by Dimethyl Carbinol,4,
150289,Accidental Poisoning by Cosmetics,4,
150290,Accidental Poisoning by Corrosive Aromatics,4,
150291,Accidental Poisoning by Cholinergics,4,
150292,Accidental Poisoning by Central Nervous System Stimulants,4,
150293,Accidental Poisoning by Caustic Alkalis,4,
150294,Accidental Poisoning by Unspecified Carbon Monoxide,4,
150297,Accidental Poisoning by Carbamates,4,
150298,Accidental Poisoning by Butyrophenone-Based Tranquilizers,4,
150299,Accidental Poisoning by Bromine Compounds,4,
150300,Accidental Poisoning by Benzodiazepine-Based Tranquilizers,4,
150301,Accidental Poisoning by Barbiturates,4,
150302,Accidental Poisoning by Arsenic and Its Compounds and Fumes,4,
150303,Accidental Poisoning by Aromatic Analgesics,4,
150304,Accidental Poisoning by Antirheumatics,4,
150305,Accidental Poisoning by Antimony and Its Compounds and Fumes,4,
150306,Accidental Poisoning by Anti-Infectives,4,
150307,Accidental Poisoning by Antidepressants,4,
150308,Accidental Poisoning by Anticonvulsant and Anti-Parkinsonism Drugs,4,
150309,Accidental Poisoning by Anticholinergics,4,
150310,Accidental Poisoning by Antibiotics,4,
150311,Accidental Poisoning by Antiadrenergics,4,
150312,Accidental Poisoning by Alcoholic Beverages,4,
150314,Accidental Poisoning by Adrenergics,4,
150315,Accidental Poisoning by Acids,4,
150317,Accidental Mechanical Suffocation in Bed or Cradle,4,
150318,Accidental Mechanical Suffocation due to Lack of Air in Closed Space,4,
150319,Accidental Mechanical Suffocation by Plastic Bag,4,
150322,Accidental Hypothermia,4,
150326,Accidental Drug Overdose,4,
150327,Accidental Drowning or Immersion While Water Skiing,4,
150328,Swimming Accident,4,
150329,Accidental Drowning and Submersion in Bathtub,4,
150332,Swimming Accident without Diving Equipment NOS,4,
150333,Accidental Death in Public Place,4,
150334,Accidental Death in Industrial Place,4,
150335,Accidental Death in Home,4,
150336,Accidental Death,4,
150337,"Accidental Cut, Puncture, Perforation, or Haemorrhage During Surgical Operation",4,
150340,Accidental Laceration or Bleeding During Dialysis,4,
150341,"Accidental Cut, Puncture, Perforation or Hemorrhage During Injection or Vaccination",4,
150342,Accidental Laceration or Bleeding During Injection,4,
150343,"Accidental Cut, Puncture, Perforation, or Haemorrhage During Infusion or Transfusion",4,
150344,Accidental Laceration or Bleeding During Infusion,4,
150345,"Accidental Cut, Puncture, Perforation or Hemorrhage During Endoscopic Examination",4,
150346,"Accidental Cut, Puncture, Perforation or Haemorrhage During Aspiration of Fluid or Tissue, Puncture, and Catheterisation",4,
150347,"Accidental Cut, Puncture, Perforation or Hemorrhage During Administration of Enema",4,
150348,Accidental Chloral Hydrate Overdose,4,
150351,Accidental Antepartum Hemorrhage,4,
150352,Accident While Engaged in Sports Activity,4,
150353,Accident While Engaged in Household Activity,4,
150359,Accident to Watercraft Causing Injury to Occupant of Small Powered Boat,4,
150362,Accident to Unpowered Aircraft,4,
150363,Accident Involving Spacecraft,4,
150364,Accident to Cable Car not Running on Rails,4,
150365,Accident Involving Watercraft,4,
150371,Accident Involving Animal Being Ridden,4,
150372,Accident due to Vibration,4,
150373,Accident due to Changes in Air Pressure in Aircraft,4,
150374,Accident due to Residence at High Altitude,4,
150375,"Accident due to Privation, Unqualified",4,
150376,Accident due to Changes in Air Pressure due to Diving,4,
150377,Accident due to Lack of Food,4,
150378,"Accident due to Hunger, Thirst, Exposure, and Neglect",4,
150379,Accident due to Hot Weather,4,
150380,Accident due to Heat of Man-Made Origin,4,
150381,Accident due to Extremes of Atmospheric Pressure and to Sudden Changes in Atmospheric Pressure,4,
150382,Accident due to Exposure to Weather Conditions,4,
150383,Accident due to Excessive Cold,4,
150384,Accident due to Contact with Hot or Corrosive Substance,4,
150385,Accident due to Cold Weather,4,
150386,Accident due to Cold of Man-Made Origin,4,
150387,Accident due to Abandonment or Neglect of Infant and Helpless Person,4,
150388,Accident Caused by Controlled Fire not in Building or Structure,4,
150389,Accident Caused by Controlled Fire in Private Dwelling,4,
150390,Accident Caused by Woodworking or Forming Machine,4,
150392,Accident Caused by Unspecified Firearm Missile,4,
150393,Accident Caused by Tsunami,4,
150394,Accident Caused by Tornado,4,
150396,Accident Caused by Smoke from Conflagration in Private Dwelling,4,
150397,Accident Caused by Prime Mover,4,
150398,Accident Caused by Powered Lawn Mower,4,
150399,Accident Caused by Powered Hand Tool,4,
150400,Accident Caused by Power Transmission Machinery,4,
150404,Accident Caused by Hand Tools and Implements,4,
150405,Accident Caused by Hypodermic Needle,4,
150406,Accident Caused by Mining and Earth-Drilling Machinery,4,
150407,Accident Caused by Military Firearms,4,
150409,Accident Caused by Metalworking Machine,4,
150410,Accident Caused by Machinery,4,
150411,Accident Caused by Lightning,4,
150412,Accident Caused by Lifting Machines and Appliances,4,
150414,Accident Caused by Industrial Electrical Equipment and Machines,4,
150416,Accident Caused by Hurricane,4,
150417,Accident Caused by Hunting Rifle,4,
150419,Accident Caused by Handgun,4,
150420,Injury from Broken Glass,4,
150421,Accident Caused by Gases Evolved in Volcanic Eruption,4,
150422,Accident Caused by Flooding,4,
150423,Accident Caused by Fireworks,4,
150425,Accident Caused by Fire and Flames,4,
150426,Accident Caused by Exposure to Noise,4,
150427,Accident Caused by Explosive Material,4,
150428,Accident Caused by Explosive Gases,4,
150429,Accident Caused by Explosion of Gas Cylinder,4,
150430,Accident Caused by Explosion of Boiler,4,
150431,Accident Caused by Explosion,4,
150432,Accident Caused by Electric Current,4,
150433,Accident caused by earthquake,4,
150436,Accident Caused by Domestic Wiring and Appliances,4,
150437,Accident Caused by Diving or Jumping into Water,4,
150438,Accident Caused by Cyclone,4,
150440,Accident Caused by Continuing Torrential Rain,4,
150442,"Accident Caused by Clothes on Fire from Controlled Fire, Not in Building or Structure",4,
150443,Accident Caused by Clothes on Fire from Controlled Fire in Private Dwelling,4,
150446,Accident Caused by Blizzard,4,
150447,Accident Caused by Blasting Materials,4,
150448,Accident Caused by Automatic Shotgun,4,
150449,Accident Caused by Air Rifle,4,
150450,Accident Caused by Agricultural Machine,4,
150451,Accident - Crushed by Object,4,
150452,Accident,4,
150454,Accessory Urethra,4,
150455,Accessory Ureter,4,
150456,Accessory Tragus,4,
150457,Accessory Trachea,4,
150458,Accessory Thyroid Gland,4,
150459,Accessory Thymic Tissue,4,
150460,Accessory Spleen,4,
150461,Accessory Skeletal Muscle,4,
150462,Accessory Salivary Gland,4,
150463,Accessory Parotid Gland,4,
150464,Accessory Parathyroid Gland,4,
150465,Accessory Pancreas,4,
150466,Accessory Ovary,4,
150467,Accessory Ossification Center,4,
150468,Accessory Nose,4,
150469,Accessory Nipple,4,
150470,Accessory Lung,4,
150471,Accessory Lobe of Lung,4,
150472,Accessory Liver,4,
150473,Accessory Lacrimal Gland Disorder,4,
150474,Accessory Lacrimal Canal,4,
150475,Accessory Kidney,4,
150476,Accessory Hepatic Duct,4,
150477,Accessory Fallopian Tube,4,
150478,Accessory Eyelid,4,
150479,Accessory Eye Muscle,4,
150480,Accessory Carpal Bones,4,
150481,Accessory Bronchus,4,
150482,Accessory Broad Ligament,4,
150483,Accessory Breast,4,
150484,Accessory Bladder,4,
150485,Accessory Adrenal Gland,4,
150486,Accessory Adrenal Cortex,4,
150487,Accelerated Idioventricular Rhythm,4,
150488,Accelerated Coronary Artery Disease in Transplanted Heart,4,
150489,Accelerated Atrioventricular Conduction,4,
150490,Acatalasaemia,4,
150492,Acariasis,4,
150493,Acardiacus Anceps,4,
150494,Acardiac Monster,4,
150495,Acantholytic Vesicular Dermatitis,4,
150497,Acanthocytosis,4,
150498,Acanthocheilonemiasis,4,
150499,Acanthocheilonema Perstans Infection,4,
150500,Acanthamoeba Keratitis,4,
150501,Acalculia,4,
150502,Academic Underachievement Disorder,4,
150503,Academic Underachievement,4,
150504,Academic Problem,4,
150505,Abuse of Steroids,4,
150506,Partner Abuse,4,
150507,Abuse of Laxatives,4,
150508,Abuse of Antidepressant Drug,4,
150509,Absolute Scotoma,4,
150510,Absolute Glaucoma,4,
150511,Absolute Afferent Pupillary Defect,4,
150512,Absinthe Addiction,4,
150513,Absent Testicle (Congenital),4,
150515,Absent Renal Function,4,
150516,Absent Reflex,4,
150517,Pupil Reaction Absent,4,
150518,Absent Pulse,4,
150519,Absent Parathyroid Gland,4,
150521,Absent Gallbladder Function,4,
150522,Absent Finger,4,
150523,Absent Anterior Chamber of Eye,4,
150524,Absence Seizure with Atonic Components,4,
150525,Absence Seizure,4,
150526,Absence or Hypoplasia of the Umbilical Artery,4,
150527,Absence of Sweating,4,
150528,Absence of Sensation,4,
150529,Absence of Lung,4,
150530,Absence of Breast,4,
150533,Abscess of Wrist,4,
150534,Abscess of Vulva,4,
150535,Abscess of Vocal Cords,4,
150536,Abscess of Vas Deferens,4,
150537,Abscess of Upper Arm,4,
150538,Abscess of Umbilicus,4,
150539,Abscess of Tunica Vaginalis,4,
150540,Abscess of Trunk,4,
150541,Abscess of Trachea,4,
150542,Abscess of Tonsil,4,
150543,Abscess of Tongue,4,
150544,Abscess of Toe,4,
150545,Abscess of Thyroid,4,
150546,Abscess of Thymus,4,
150547,Abscess of Thorax,4,
150548,Abscess of Thigh,4,
150549,Abscess of Tendon Sheath,4,
150550,Abscess of Temple Region,4,
150551,Abscess of Submandibular Region,4,
150552,Abscess of Spermatic Cord,4,
150553,Abscess of Skin with Lymphangitis of Digit,4,
150554,Abscess of Skin with Lymphangitis,4,
150555,Abscess of Skin and Subcutaneous Tissue,4,
150556,Abscess of Shoulder,4,
150557,Abscess of Seminal Vesicle,4,
150558,Abscess of Scrotum,4,
150559,Abscess of Scalp,4,
150560,Abscess of Salivary Gland,4,
150561,Abscess of Prostate,4,
150562,Abscess of Pouch of Douglas,4,
150563,Abscess of Pleural Cavity,4,
150564,Abscess of Pituitary,4,
150565,Abscess of Pharynx,4,
150566,Abscess of Peritoneum,4,
150567,Abscess of Periosteum without Osteomyelitis,4,
150568,Abscess of Perineum,4,
150569,Abscess of Penis,4,
150570,Abscess of Pectoral Region,4,
150571,Abscess of Parametrium,4,
150572,Abscess of Pancreas,4,
150573,Abscess of Ovary,4,
150574,Abscess of Orbit,4,
150575,Abscess of Oral Tissue,4,
150576,Abscess of Omentum,4,
150577,Abscess of Nose,4,
150578,Abscess of Nipple Associated with Childbirth,4,
150579,Abscess of Neck,4,
150580,Abscess of Nasopharynx,4,
150581,Abscess of Nasal Septum,4,
150582,Abscess of Mediastinum,4,
150583,Abscess of Mastoid,4,
150584,Abscess of Lung with Pneumonia,4,
150585,Abscess of Lung and Mediastinum,4,
150586,Abscess of Lung,4,
150587,Abscess of Liver,4,
150588,Abscess of Littr&#233;'s Glands,4,
150589,Abscess of Lip,4,
150590,"Abscess of Leg, except Foot",4,
150591,Abscess of Larynx,4,
150592,Abscess of Knee,4,
150593,Abscess of Jaw,4,
150594,Abscess of Intestine,4,
150595,Abscess of Hip,4,
150596,Abscess of Heel,4,
150597,"Abscess of Head, except Face",4,
150598,Abscess of Hand,4,
150599,Abscess of Groin,4,
150600,Abscess of Gallbladder,4,
150601,Abscess of Forehead,4,
150602,Abscess of Forearm,4,
150603,"Abscess of Foot, except Toe",4,
150604,Abscess of Foot,4,
150605,Abscess of Flank,4,
150606,Abscess of Finger,4,
150607,Abscess of Female Pelvis,4,
150608,Abscess of Fallopian Tube,4,
150609,Abscess of Face,4,
150610,Abscess of Eyelid,4,
150611,Abscess of External Nose,4,
150612,Abscess of External Cheek,4,
150613,Abscess of Esophagus,4,
150614,Abscess of Epididymis,4,
150615,Abscess of Digit,4,
150616,Abscess of Cowper's Gland,4,
150617,Abscess of Corpus Cavernosum,4,
150618,Abscess of Chin,4,
150619,Abscess of Chest Wall,4,
150620,Abscess of Buttock,4,
150621,Abscess of Broad Ligament,4,
150622,"Abscess of Breast, Associated with Childbirth",4,
150623,Abscess of Breast,4,
150624,"Abscess of Bone, except Accessory Sinus, Jaw and/or Mastoid",4,
150625,Abscess of Bladder,4,
150626,Abscess of Bartholin's Gland,4,
150627,"Abscess of Back, except Buttock",4,
150628,Abscess of Axilla,4,
150629,Abscess of Appendix,4,
150630,Abscess of Ankle,4,
150631,Abscess of Abdominal Wall,4,
150632,Abscess,4,
150633,Abrasion of Shoulder Area,4,
150634,Abrasion of Finger,4,
150636,"Abrasion or Friction Burn of Trunk, Infected",4,
150638,"Abrasion or Friction Burn of Shoulder and Upper Arm, Infected",4,
150641,"Abrasion or friction burn of lower limb, infected",4,
150642,"Abrasion or Friction Burn of Lower Arm, without Infection",4,
150644,"Abrasion or Friction Burn of Head, Infected",4,
150645,"Abrasion or Friction Burn of Foot and Toe, without Mention of Infection",4,
150647,"Abrasion or Friction Burn of Finger, without Mention of Infection",4,
150648,"Abrasion or Friction Burn of Finger, Infected",4,
150651,Abrasion of Trunk,4,
150652,Abrasion of Teeth,4,
150653,Abrasion of Lower Limb,4,
150654,Abrasion of Head,4,
150655,Abrasion of Hand,4,
150656,"Abrasion of Forearm, Infected",4,
150657,Abrasion of Foot,4,
150658,Abrasion of Eyelid,4,
150659,"Abrasion of Axilla, Infected",4,
150660,Abrasion and/or Friction Burn,4,
150661,Abrasion and/or friction burn with infection,4,
150662,Abrasion and/or Friction Burn of Wrist without Infection,4,
150663,Abrasion and/or Friction Burn of Wrist with Infection,4,
150664,Abrasion and/or Friction Burn of Vulva without Infection,4,
150665,Abrasion and/or Friction Burn of Vulva with Infection,4,
150666,Abrasion and/or Friction Burn of Vagina without Infection,4,
150667,Abrasion and/or Friction Burn of Vagina with Infection,4,
150668,Abrasion and/or Friction Burn of Upper Arm without Infection,4,
150669,Abrasion and/or Friction Burn of Upper Arm with Infection,4,
150670,Abrasion and/or Friction Burn of Trunk without Infection,4,
